theta_deg,tsr,cp,cd
28.39077517923389,1.7758938426914097,0.40083072617799426,1.6003944731196
28.788177171778916,1.7790820398931095,0.39751705892616446,1.6050838753272
29.185579164323944,1.7822702370948094,0.39418897036947753,1.6093403928742
29.582981156868975,1.7854584342965092,0.39085006823926344,1.6137293853144
29.98255643067968,1.788850493042237,0.3874422186776468,1.6176658677306
30.38770073773051,1.792764946994241,0.3823702012664364,1.621148349633
30.792845044781338,1.7966794009462452,0.3784229996235513,1.6242608663308
31.19798935183217,1.8005938548982494,0.3754597909080444,1.6271161528808
31.603133658883,1.8045083088502536,0.37241456967314907,1.6289504941512
32.00827796593383,1.8084227628022578,0.36965521696401715,1.6313864401193998
32.41342227298466,1.812337216754262,0.3670749232511028,1.6322004094787999
32.818566580035494,1.8162516707062661,0.364625736895278,1.6335655282072001
33.22371088708632,1.82016612465827,0.36226658188253485,1.6344710641768
33.628855194137145,1.8240805786102743,0.35985400028480036,1.6339563096552
34.033999501187985,1.8279950325622785,0.3576000052692143,1.6335381711924
34.43914380823882,1.8319094865142826,0.35524396411073456,1.6325703379258
34.844288115289636,1.8358239404662868,0.3528141944350604,1.6317223983609999
35.25707550427969,1.840044796260556,0.3500473560514136,1.6305692088088002
35.67241910796626,1.844368127587401,0.34669703484892606,1.6282410282018003
36.087762711652836,1.8486914589142465,0.3442999625079476,1.6262160559776
36.50310631533941,1.8530147902410916,0.3414327870703957,1.6237679825831999
36.918449919025996,1.8573381215679368,0.33902880306057,1.6202430847044
37.33379352271257,1.861661452894782,0.3368773593550178,1.6177071541122
37.74913712639915,1.865984784221627,0.33465223718030707,1.6141187089770002
38.16448073008573,1.8703081155484724,0.3325402969591689,1.6106152053987999
38.5798243337723,1.8746314468753176,0.3303786092985523,1.606725953532
38.99516793745888,1.8789547782021627,0.32857287570611643,1.6017264580661998
39.41051154114546,1.8832781095290079,0.3264221385497455,1.5984414957425999
39.82585514483203,1.887601440855853,0.32450392351151996,1.5934514572336
40.24377807644672,1.8919374943941651,0.32279694729459,1.5890787329196001
40.67095101165384,1.896319172414921,0.3211007012235462,1.5847125525224002
41.09812394686095,1.9007008504356768,0.3197697795588325,1.5799650425006
41.52529688206806,1.9050825284564326,0.31827265108247627,1.576284215481
41.95246981727517,1.9094642064771883,0.3177705992173583,1.5714614255253998
42.37964275248229,1.913845884497944,0.3169403535422592,1.5677450628222
42.8068156876894,1.9182275625186997,0.3168759564859333,1.5638785321939999
43.233988622896504,1.9226092405394557,0.31712136884392234,1.5596185927459998
43.66116155810363,1.9269909185602114,0.31741618109581043,1.556756687455
44.08833449331074,1.9313725965809672,0.31829909541519374,1.55237127258
44.51550742851785,1.935754274601723,0.31918331100094094,1.5499036298698
44.94268036372497,1.9401359526224788,0.32079418498532214,1.546377662354
45.369853298932085,1.9445176306432346,0.32238792206178185,1.5444342411774
45.805610371258894,1.9486954123766715,0.32467117848757643,1.5419541692958
46.24528356453412,1.952780175730866,0.32799345965449817,1.5402124270692
46.68495675780934,1.9568649390850605,0.33070697932183024,1.5385522914961998
47.124629951084565,1.960949702439255,0.33371653568069737,1.5367443110068
47.56430314435978,1.9650344657934495,0.3369436187959871,1.535525696351
